ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
B076,高龍偉,L01,統一7-ELEVEn,52,1,51,0,0,0,4,3,0,0,0,102.2,427,1670,87,2,42,4,4,78,1,0,43,39,96,106
L026,曹竣崵,L01,統一7-ELEVEn,47,2,45,0,0,0,2,3,16,0,0,70.2,305,1070,63,2,18,3,6,48,3,0,29,21,101,58
L0C8,潘威倫,L01,統一7-ELEVEn,28,26,2,1,1,0,13,8,0,0,0,166.1,670,2427,143,8,33,1,8,104,3,0,55,45,205,157
L0B6,陳揚凱,L01,統一7-ELEVEn,22,1,21,0,0,0,0,3,0,0,0,27.0,129,501,33,3,10,0,1,28,1,0,22,14,30,24
L0C5,沈柏蒼,L01,統一7-ELEVEn,21,0,21,0,0,0,0,1,0,0,0,25.0,129,433,36,4,8,0,5,16,4,0,25,20,28,35
T094,戴龍水,L01,統一7-ELEVEn,19,10,9,0,0,0,5,2,0,0,0,59.0,269,961,80,4,11,0,7,30,2,0,34,30,77,60
L0C4,喬伊J.D-2003,L01,統一7-ELEVEn,16,16,0,3,2,0,8,4,0,0,0,109.2,466,1598,102,2,34,1,6,48,4,0,52,32,202,54
L0B9,保樂J.P,L01,統一7-ELEVEn,14,9,5,1,0,0,5,1,1,0,0,71.2,278,1044,44,1,15,1,4,54,2,0,16,12,70,82
L0D5,威森J.F,L01,統一7-ELEVEn,13,13,0,4,2,0,8,4,0,0,0,100.0,406,1451,86,5,16,1,5,82,2,1,29,20,128,81
L0D2,陸磊M.N,L01,統一7-ELEVEn,12,8,4,1,0,0,3,5,0,0,0,48.1,209,702,50,1,19,1,0,19,2,0,22,21,66,46
T0A0,柏格J.B,L01,統一7-ELEVEn,10,10,0,1,0,0,5,4,0,0,0,65.1,276,982,63,6,11,1,3,51,0,0,24,20,63,75
L0C0,王坤堯,L01,統一7-ELEVEn,9,0,9,0,0,0,0,0,0,0,0,14.2,57,195,11,0,4,0,0,5,0,0,4,4,14,22
L0D0,郭文居,L01,統一7-ELEVEn,7,0,7,0,0,0,0,0,0,0,0,7.1,32,117,11,0,1,0,0,5,0,2,8,5,8,7
L004,吳俊良,L01,統一7-ELEVEn,5,0,5,0,0,0,0,0,0,0,0,4.1,19,63,6,0,0,0,0,2,0,0,1,1,1,10
L0D6,張志強,L01,統一7-ELEVEn,3,1,2,0,0,0,0,0,1,0,0,5.0,21,77,2,0,3,0,1,3,0,0,3,1,5,6
L0C9,王志忠,L01,統一7-ELEVEn,2,0,2,0,0,0,0,0,0,0,0,1.0,6,21,1,0,1,0,0,1,1,0,1,0,2,1
L0B5,曾翊誠,L01,統一7-ELEVEn,2,2,0,0,0,0,1,1,0,0,0,12.2,54,192,9,0,4,0,2,6,0,0,3,1,22,8
