ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000003009,周宗義,AJK,Lamigo二軍,C,8,28,26,1,1,0,0,1,0,13
0000003008,劉家豪,AJK,Lamigo二軍,C,18,66,50,13,3,1,0,1,4,12
0000000051,許傳誠,AJK,Lamigo二軍,C,20,100,79,18,3,0,0,3,10,9
0000003069,羅少鈞,AJK,Lamigo二軍,1B,2,12,12,0,0,3,0,0,0,0
0000003019,吳柏宏,AJK,Lamigo二軍,1B,4,34,33,1,0,3,0,0,0,0
0000002997,蔡宗佑,AJK,Lamigo二軍,1B,1,7,7,0,0,1,0,0,0,0
0000002979,王志榮,AJK,Lamigo二軍,1B,6,73,63,10,0,9,0,0,0,0
0000000057,黃小偉,AJK,Lamigo二軍,1B,19,204,181,21,2,20,0,0,0,0
0000000053,王建強,AJK,Lamigo二軍,1B,5,47,45,2,0,5,0,0,0,0
0000000009,王俊文,AJK,Lamigo二軍,1B,3,25,24,1,0,1,0,0,0,0
0000003019,吳柏宏,AJK,Lamigo二軍,2B,2,7,1,6,0,1,0,0,0,0
0000003018,林永坤,AJK,Lamigo二軍,2B,3,20,10,10,0,5,0,0,0,0
0000002997,蔡宗佑,AJK,Lamigo二軍,2B,14,58,29,27,2,3,0,0,0,0
0000002981,王鵬齊,AJK,Lamigo二軍,2B,19,101,42,58,1,19,0,0,0,0
0000002525,周森毅,AJK,Lamigo二軍,2B,2,14,6,8,0,0,0,0,0,0
0000000009,王俊文,AJK,Lamigo二軍,2B,2,7,3,4,0,0,0,0,0,0
0000003069,羅少鈞,AJK,Lamigo二軍,3B,3,9,2,7,0,1,0,0,0,0
0000003019,吳柏宏,AJK,Lamigo二軍,3B,29,99,30,66,3,8,0,0,0,0
0000003018,林永坤,AJK,Lamigo二軍,3B,2,4,1,3,0,1,0,0,0,0
0000002981,王鵬齊,AJK,Lamigo二軍,3B,1,0,0,0,0,0,0,0,0,0
0000002978,胡進夫,AJK,Lamigo二軍,3B,3,2,0,2,0,0,0,0,0,0
0000000273,余進德,AJK,Lamigo二軍,3B,1,3,0,2,1,0,0,0,0,0
0000000073,里昂D.L,AJK,Lamigo二軍,3B,1,2,0,2,0,0,0,0,0,0
0000000057,黃小偉,AJK,Lamigo二軍,3B,3,5,2,3,0,1,0,0,0,0
0000003067,李明聰,AJK,Lamigo二軍,SS,3,15,6,9,0,3,0,0,0,0
0000003019,吳柏宏,AJK,Lamigo二軍,SS,2,17,7,10,0,3,0,0,0,0
0000003018,林永坤,AJK,Lamigo二軍,SS,23,140,41,90,9,16,0,0,0,0
0000002978,胡進夫,AJK,Lamigo二軍,SS,10,50,16,32,2,11,0,0,0,0
0000003068,黃楷傑,AJK,Lamigo二軍,LF,6,10,9,1,0,0,0,0,0,0
0000002982,許智強,AJK,Lamigo二軍,LF,21,33,31,0,2,0,0,0,0,0
0000002981,王鵬齊,AJK,Lamigo二軍,LF,3,3,3,0,0,0,0,0,0,0
0000000273,余進德,AJK,Lamigo二軍,LF,5,8,7,0,1,0,0,0,0,0
0000000060,石彥緯,AJK,Lamigo二軍,LF,1,3,3,0,0,0,0,0,0,0
0000000051,許傳誠,AJK,Lamigo二軍,LF,4,7,5,2,0,1,0,0,0,0
0000000041,曾豪駒,AJK,Lamigo二軍,LF,2,0,0,0,0,0,0,0,0,0
0000000009,王俊文,AJK,Lamigo二軍,LF,1,1,1,0,0,0,0,0,0,0
0000003070,林達偉,AJK,Lamigo二軍,CF,2,0,0,0,0,0,0,0,0,0
0000002982,許智強,AJK,Lamigo二軍,CF,4,11,11,0,0,0,0,0,0,0
0000002980,張育保,AJK,Lamigo二軍,CF,8,21,19,1,1,1,0,0,0,0
0000000273,余進德,AJK,Lamigo二軍,CF,2,2,2,0,0,0,0,0,0,0
0000000060,石彥緯,AJK,Lamigo二軍,CF,18,32,28,3,1,0,0,0,0,0
0000000041,曾豪駒,AJK,Lamigo二軍,CF,2,0,0,0,0,0,0,0,0,0
0000000034,張民諺,AJK,Lamigo二軍,CF,1,5,5,0,0,0,0,0,0,0
0000000016,黃龍義,AJK,Lamigo二軍,CF,2,8,7,1,0,0,0,0,0,0
0000000009,王俊文,AJK,Lamigo二軍,CF,4,7,7,0,0,0,0,0,0,0
0000003070,林達偉,AJK,Lamigo二軍,RF,6,6,5,1,0,0,0,0,0,0
0000003068,黃楷傑,AJK,Lamigo二軍,RF,1,0,0,0,0,0,0,0,0,0
